age,businesstravel,department,distancefromhome,education,educationfield,employeeid,joblevel,jobrole,maritalstatus,monthlyincome,numcompaniesworked,percentsalaryhike,stockoptionlevel,trainingtimeslastyear,yearssincelastpromotion,yearswithcurrmanager,environmentsatisfaction,jobsatisfaction,worklifebalance,jobinvolvement
26,Travel_Rarely,Research & Development,11,4,Medical,2677,2,Manager,Single,92780,0.0,20,0,3,0,0,4.0,3.0,3.0,3
36,Travel_Frequently,Research & Development,5,1,Technical Degree,2678,1,Sales Executive,Married,13590,4.0,12,0,2,0,3,3.0,4.0,3.0,3
39,Travel_Rarely,Research & Development,2,1,Medical,2679,1,Research Scientist,Married,47790,4.0,14,2,3,1,7,4.0,1.0,3.0,3
27,Travel_Rarely,Research & Development,8,2,Medical,2680,1,Laboratory Technician,Married,164220,1.0,20,1,3,0,3,2.0,2.0,3.0,3
49,Travel_Frequently,Research & Development,6,1,Medical,2681,3,Healthcare Representative,Married,29960,2.0,18,1,2,0,8,4.0,2.0,2.0,2
34,Travel_Rarely,Sales,4,3,Medical,2682,1,Sales Executive,Married,12610,2.0,14,1,6,1,2,2.0,3.0,4.0,3
41,Travel_Rarely,Research & Development,7,2,Life Sciences,2683,1,Research Scientist,Single,20990,8.0,12,1,2,0,5,2.0,4.0,1.0,3
49,Travel_Frequently,Sales,1,4,Life Sciences,2684,2,Manufacturing Director,Married,58100,1.0,21,1,2,1,7,3.0,2.0,3.0,3
37,Travel_Rarely,Research & Development,2,3,Life Sciences,2685,1,Sales Executive,Single,56470,6.0,19,0,2,0,0,4.0,3.0,3.0,3
33,Travel_Frequently,Research & Development,10,2,Medical,2686,2,Research Scientist,Married,34200,1.0,14,0,3,3,0,4.0,3.0,3.0,3
27,Travel_Rarely,Sales,5,4,Medical,2687,4,Manufacturing Director,Married,44000,9.0,17,1,3,2,2,1.0,2.0,3.0,2
32,Travel_Frequently,Research & Development,9,2,Medical,2688,2,Research Scientist,Single,35000,0.0,16,1,2,3,6,4.0,4.0,2.0,2
59,Travel_Rarely,Sales,2,2,Marketing,2689,5,Sales Representative,Married,20660,4.0,12,1,3,0,0,3.0,1.0,2.0,3
30,Travel_Rarely,Research & Development,11,4,Medical,2690,2,Laboratory Technician,Divorced,171690,1.0,17,2,2,0,0,4.0,3.0,3.0,3
38,Travel_Frequently,Sales,18,4,Life Sciences,2691,2,Healthcare Representative,Single,41620,0.0,15,1,1,1,8,4.0,3.0,3.0,3
36,Travel_Rarely,Research & Development,7,3,Life Sciences,2692,1,Sales Executive,Married,92040,6.0,23,1,2,7,7,3.0,3.0,2.0,3
35,Travel_Rarely,Human Resources,3,4,Human Resources,2693,2,Manager,Married,32940,0.0,11,0,2,0,3,1.0,2.0,3.0,3
29,Travel_Rarely,Sales,29,4,Life Sciences,2694,2,Laboratory Technician,Single,21270,0.0,11,1,3,0,8,4.0,3.0,3.0,2
31,Travel_Rarely,Research & Development,2,2,Medical,2695,2,Laboratory Technician,Divorced,39750,1.0,15,1,3,4,3,1.0,3.0,2.0,3
34,Travel_Rarely,Research & Development,28,3,Technical Degree,2696,1,Laboratory Technician,Divorced,107930,0.0,11,3,1,1,2,2.0,4.0,3.0,2
28,Travel_Rarely,Research & Development,1,4,Life Sciences,2697,5,Research Director,Single,100960,2.0,13,0,2,0,3,3.0,3.0,3.0,3
29,Travel_Rarely,Research & Development,16,2,Life Sciences,2698,4,Laboratory Technician,Divorced,36460,1.0,14,0,3,8,8,2.0,1.0,3.0,4
32,Travel_Rarely,Human Resources,22,3,Human Resources,2699,2,Research Director,Divorced,74460,0.0,19,0,3,0,5,1.0,2.0,2.0,3
22,Non-Travel,Research & Development,8,3,Life Sciences,2700,3,Sales Executive,Divorced,108510,1.0,16,1,2,0,0,4.0,4.0,2.0,4
53,Travel_Rarely,Research & Development,11,3,Medical,2701,2,Manager,Married,21090,2.0,13,0,3,3,7,1.0,4.0,3.0,3
38,Travel_Rarely,Research & Development,29,3,Life Sciences,2702,1,Manufacturing Director,Single,37220,5.0,14,0,0,1,2,4.0,4.0,3.0,3
24,Non-Travel,Research & Development,1,5,Life Sciences,2703,3,Research Scientist,Divorced,93800,0.0,16,0,2,1,3,1.0,3.0,2.0,2
36,Travel_Rarely,Research & Development,1,3,Life Sciences,2704,1,Research Director,Single,54860,7.0,12,1,2,0,3,3.0,1.0,3.0,3
34,Travel_Rarely,Sales,24,3,Marketing,2705,4,Research Scientist,Single,27420,0.0,11,1,2,2,11,1.0,2.0,3.0,3
21,Travel_Rarely,Sales,2,3,Life Sciences,2706,2,Manufacturing Director,Single,137570,1.0,12,1,3,0,0,3.0,4.0,3.0,3
34,Travel_Rarely,Sales,15,2,Marketing,2707,2,Research Scientist,Single,84630,2.0,13,0,2,1,3,2.0,1.0,3.0,1
53,Travel_Rarely,Sales,2,1,Life Sciences,2708,5,Human Resources,Divorced,31620,4.0,15,0,4,4,8,3.0,3.0,2.0,3
32,Travel_Frequently,Research & Development,10,3,Medical,2709,2,Manufacturing Director,Single,165980,1.0,13,0,2,6,7,2.0,1.0,3.0,3
42,Travel_Rarely,Research & Development,10,3,Technical Degree,2710,2,Laboratory Technician,Married,66510,0.0,20,0,5,4,2,3.0,2.0,3.0,2
44,Travel_Rarely,Research & Development,3,1,Life Sciences,2711,1,Manufacturing Director,Married,23450,3.0,15,2,0,5,17,1.0,4.0,3.0,3
46,Travel_Rarely,Sales,2,3,Life Sciences,2712,1,Research Scientist,Single,34200,3.0,13,2,3,2,1,2.0,1.0,2.0,1
33,Travel_Rarely,Sales,3,3,Medical,2713,1,Manufacturing Director,Single,43730,4.0,14,0,3,0,0,3.0,4.0,3.0,3
44,Travel_Rarely,Human Resources,26,3,Life Sciences,2714,5,Healthcare Representative,Married,47590,2.0,21,0,2,1,3,4.0,4.0,4.0,3
30,Travel_Rarely,Research & Development,1,4,Technical Degree,2715,1,Research Scientist,Single,53010,1.0,16,1,3,1,8,4.0,3.0,3.0,3
39,Travel_Rarely,Human Resources,1,4,Medical,2716,1,Sales Executive,Married,36730,3.0,14,1,3,0,0,4.0,4.0,4.0,3
24,Travel_Rarely,Human Resources,2,5,Human Resources,2717,3,Sales Executive,Married,47680,2.0,11,1,2,2,0,2.0,4.0,2.0,2
43,Travel_Rarely,Sales,9,5,Technical Degree,2718,1,Research Director,Divorced,12740,1.0,19,0,3,1,4,4.0,3.0,2.0,2
50,Travel_Rarely,Research & Development,12,4,Medical,2719,1,Research Director,Married,49000,1.0,11,0,3,0,2,1.0,3.0,3.0,2
35,Travel_Rarely,Sales,2,4,Marketing,2720,3,Manufacturing Director,Married,104660,1.0,13,0,1,2,2,4.0,4.0,3.0,3
36,Travel_Rarely,Research & Development,25,1,Life Sciences,2721,4,Sales Executive,Married,170070,9.0,12,1,2,0,0,2.0,1.0,4.0,2
33,Travel_Frequently,Sales,9,2,Marketing,2722,4,Human Resources,Married,29090,2.0,11,0,2,1,3,3.0,1.0,3.0,2
35,Travel_Rarely,Research & Development,10,1,Medical,2723,1,Research Scientist,Divorced,57650,1.0,14,1,2,0,0,3.0,4.0,3.0,3
27,Travel_Rarely,Sales,8,2,Marketing,2724,3,Research Scientist,Divorced,45990,1.0,15,1,3,0,0,4.0,1.0,3.0,2
26,Travel_Rarely,Sales,4,3,Marketing,2725,2,Manager,Single,24040,1.0,12,0,6,0,1,1.0,3.0,2.0,3
27,Travel_Frequently,Sales,24,3,Life Sciences,2726,4,Healthcare Representative,Single,31720,1.0,20,1,1,1,7,4.0,3.0,3.0,3
30,Travel_Frequently,Research & Development,1,4,Medical,2727,1,Research Scientist,Single,20330,1.0,14,1,3,3,7,3.0,4.0,3.0,1
41,Travel_Rarely,Sales,20,4,Marketing,2728,2,Sales Executive,Married,102090,1.0,13,1,2,15,8,2.0,3.0,3.0,3
34,Non-Travel,Research & Development,7,2,Technical Degree,2729,1,Research Scientist,Single,86200,0.0,13,1,2,8,7,2.0,3.0,3.0,2
37,Travel_Rarely,Research & Development,17,3,Life Sciences,2730,3,Sales Executive,Married,20640,4.0,16,0,3,0,0,2.0,2.0,3.0,2
46,Travel_Frequently,Research & Development,20,3,Technical Degree,2731,3,Sales Executive,Single,40350,4.0,14,1,2,0,8,1.0,4.0,3.0,3
35,Travel_Rarely,Research & Development,8,4,Medical,2732,3,Research Scientist,Married,38380,1.0,16,1,2,0,1,4.0,4.0,3.0,3
48,Travel_Rarely,Research & Development,2,4,Technical Degree,2733,1,Sales Executive,Single,45910,9.0,16,0,6,0,0,1.0,3.0,3.0,1
28,Travel_Rarely,Research & Development,10,1,Medical,2734,1,Sales Executive,Single,25610,1.0,22,1,3,2,2,3.0,3.0,2.0,3
44,Travel_Rarely,Research & Development,1,1,Medical,2735,3,Research Scientist,Divorced,15630,5.0,12,2,3,1,3,2.0,1.0,2.0,3
35,Non-Travel,Research & Development,5,4,Technical Degree,2736,3,Manufacturing Director,Married,48980,2.0,15,2,2,2,3,3.0,1.0,3.0,3
26,Travel_Rarely,Research & Development,4,4,Life Sciences,2737,3,Sales Executive,Married,47890,7.0,20,1,2,0,0,3.0,4.0,2.0,3
33,Travel_Frequently,Sales,29,4,Life Sciences,2738,1,Human Resources,Single,31800,1.0,14,1,2,8,12,1.0,4.0,3.0,3
35,Travel_Frequently,Research & Development,15,3,Medical,2739,3,Manufacturing Director,Married,65490,1.0,20,0,3,1,8,2.0,1.0,2.0,3
35,Travel_Rarely,Human Resources,3,2,Life Sciences,2740,1,Laboratory Technician,Married,63880,3.0,13,0,6,2,2,3.0,1.0,3.0,2
31,Travel_Rarely,Sales,10,2,Life Sciences,2741,2,Research Scientist,Divorced,112440,3.0,12,1,3,1,7,4.0,4.0,2.0,3
37,Travel_Rarely,Sales,4,3,Marketing,2742,4,Human Resources,Divorced,160320,1.0,13,0,2,0,7,1.0,3.0,4.0,3
32,Travel_Rarely,Research & Development,21,3,Other,2743,2,Sales Executive,Married,23620,1.0,11,0,2,7,8,1.0,4.0,3.0,3
38,Travel_Frequently,Research & Development,25,3,Medical,2744,2,Manufacturing Director,Single,163280,1.0,17,3,2,9,9,4.0,4.0,3.0,3
50,Travel_Rarely,Sales,2,4,Marketing,2745,4,Research Scientist,Divorced,83760,5.0,14,3,2,13,8,2.0,3.0,2.0,3
59,Travel_Rarely,Research & Development,1,3,Technical Degree,2746,1,Laboratory Technician,Single,166060,7.0,11,0,6,7,9,1.0,1.0,2.0,3
36,Travel_Rarely,Sales,1,2,Marketing,2747,2,Sales Executive,Divorced,86060,1.0,14,2,3,12,8,3.0,3.0,3.0,3
55,Travel_Rarely,Research & Development,7,3,Medical,2748,3,Research Scientist,Divorced,22720,2.0,17,1,2,0,2,4.0,3.0,3.0,3
36,Travel_Frequently,Research & Development,3,3,Life Sciences,2749,2,Laboratory Technician,Single,20180,1.0,13,0,5,0,3,2.0,2.0,3.0,3
45,Travel_Rarely,Research & Development,1,2,Medical,2750,1,Sales Executive,Divorced,70830,2.0,12,1,5,0,0,2.0,1.0,3.0,3
35,Travel_Frequently,Human Resources,9,3,Other,2751,2,Sales Representative,Married,40840,4.0,13,1,3,1,2,2.0,1.0,2.0,3
36,Travel_Rarely,Sales,7,2,Life Sciences,2752,4,Laboratory Technician,Married,144110,0.0,18,3,2,0,0,4.0,3.0,2.0,4
59,Travel_Frequently,Research & Development,10,4,Life Sciences,2753,3,Research Scientist,Single,23080,7.0,19,1,4,1,3,1.0,3.0,2.0,2
29,Travel_Rarely,Research & Development,28,4,Life Sciences,2754,1,Sales Representative,Married,48410,0.0,11,0,3,0,4,3.0,2.0,3.0,3
31,Travel_Rarely,Research & Development,3,2,Medical,2755,3,Sales Executive,Single,42850,1.0,21,1,2,1,0,3.0,2.0,3.0,1
32,Travel_Rarely,Sales,3,4,Life Sciences,2756,2,Manufacturing Director,Married,97150,1.0,15,1,1,0,9,2.0,2.0,3.0,2
36,Travel_Rarely,Research & Development,2,3,Life Sciences,2757,2,Sales Representative,Married,43200,3.0,17,0,2,0,0,2.0,4.0,3.0,3
31,Travel_Rarely,Research & Development,27,3,Medical,2758,2,Research Director,Single,21320,1.0,18,0,3,1,8,3.0,4.0,3.0,3
35,Travel_Rarely,Research & Development,2,4,Medical,2759,2,Healthcare Representative,Single,101240,0.0,14,1,2,2,8,3.0,1.0,3.0,4
45,Travel_Rarely,Human Resources,14,3,Human Resources,2760,1,Sales Executive,Married,54730,4.0,13,0,3,0,0,4.0,1.0,4.0,1
37,Travel_Rarely,Research & Development,1,3,Life Sciences,2761,3,Sales Executive,Single,52070,4.0,17,3,3,0,2,1.0,3.0,4.0,3
46,Travel_Rarely,Research & Development,9,3,Medical,2762,3,Manager,Divorced,164370,8.0,15,1,0,0,2,2.0,2.0,3.0,3
30,Travel_Rarely,Sales,18,3,Life Sciences,2763,4,Human Resources,Married,22960,1.0,18,1,2,3,0,4.0,4.0,2.0,3
35,Travel_Rarely,Research & Development,20,4,Life Sciences,2764,3,Human Resources,Single,40690,1.0,13,0,5,0,4,2.0,3.0,3.0,3
55,Travel_Rarely,Research & Development,2,3,Life Sciences,2765,2,Laboratory Technician,Married,74410,3.0,12,1,4,1,0,1.0,4.0,3.0,3
38,Non-Travel,Sales,11,1,Marketing,2766,2,Laboratory Technician,Divorced,24300,7.0,13,2,2,1,9,2.0,4.0,3.0,4
34,Travel_Rarely,Research & Development,8,2,Medical,2767,1,Research Scientist,Married,58780,1.0,14,0,1,1,3,1.0,2.0,3.0,3
56,Travel_Rarely,Human Resources,2,1,Medical,2768,2,Sales Executive,Single,26440,4.0,11,1,2,0,2,4.0,4.0,2.0,3
23,Travel_Rarely,Research & Development,10,3,Medical,2769,2,Laboratory Technician,Divorced,64390,3.0,22,3,2,0,0,3.0,1.0,3.0,3
51,Travel_Rarely,Research & Development,29,4,Life Sciences,2770,5,Manufacturing Director,Married,24510,3.0,17,0,2,0,3,4.0,4.0,3.0,2
30,Travel_Rarely,Sales,8,2,Technical Degree,2771,1,Sales Representative,Married,63920,1.0,21,1,2,10,8,3.0,4.0,3.0,4
46,Travel_Rarely,Sales,1,2,Medical,2772,2,Research Scientist,Single,97140,1.0,22,0,0,4,7,3.0,4.0,3.0,3
40,Travel_Frequently,Research & Development,6,3,Medical,2773,1,Healthcare Representative,Married,60770,1.0,16,2,2,11,11,3.0,2.0,2.0,2
51,Travel_Rarely,Research & Development,8,4,Life Sciences,2774,5,Sales Representative,Single,24500,0.0,12,1,2,1,0,3.0,4.0,1.0,3
30,Travel_Rarely,Research & Development,9,3,Life Sciences,2775,1,Manufacturing Director,Divorced,92500,1.0,12,3,0,2,7,3.0,2.0,2.0,3
46,Travel_Frequently,Research & Development,12,1,Medical,2776,1,Laboratory Technician,Married,20740,2.0,15,1,3,9,5,3.0,1.0,2.0,3
32,Travel_Rarely,Sales,15,3,Marketing,2777,1,Research Scientist,Single,101690,1.0,14,0,6,5,7,2.0,3.0,3.0,2
54,Travel_Rarely,Research & Development,25,1,Medical,2778,1,Laboratory Technician,Married,48550,9.0,25,1,2,0,3,1.0,3.0,1.0,2
24,Travel_Rarely,Sales,6,2,Marketing,2779,2,Research Scientist,Married,40870,0.0,20,3,1,0,2,1.0,3.0,2.0,3
28,Non-Travel,Sales,9,4,Medical,2780,2,Laboratory Technician,Married,23670,1.0,13,0,2,0,4,2.0,3.0,4.0,2
58,Travel_Rarely,Research & Development,8,4,Life Sciences,2781,2,Sales Executive,Single,29720,0.0,14,0,2,1,8,4.0,3.0,2.0,4
44,Non-Travel,Research & Development,23,2,Medical,2782,1,Research Scientist,Married,195860,4.0,16,0,3,1,2,2.0,2.0,4.0,2
37,Travel_Rarely,Human Resources,9,3,Human Resources,2783,2,Healthcare Representative,Divorced,54840,4.0,17,0,4,0,2,3.0,1.0,3.0,3
32,Travel_Rarely,Human Resources,12,2,Human Resources,2784,1,Sales Representative,Single,20610,1.0,15,1,2,0,0,4.0,1.0,3.0,2
20,Travel_Frequently,Sales,4,4,Life Sciences,2785,2,Healthcare Representative,Single,99240,1.0,22,0,3,1,0,4.0,4.0,3.0,3
34,Travel_Rarely,Research & Development,1,4,Other,2786,4,Laboratory Technician,Single,41980,1.0,22,1,2,2,10,1.0,3.0,3.0,2
37,Non-Travel,Sales,24,2,Life Sciences,2787,1,Research Scientist,Divorced,68150,5.0,20,1,3,0,0,3.0,4.0,4.0,3
59,Non-Travel,Research & Development,12,2,Life Sciences,2788,2,Sales Executive,Married,47230,9.0,14,0,0,2,2,3.0,4.0,3.0,3
50,Travel_Frequently,Research & Development,3,4,Medical,2789,4,Research Scientist,Married,61420,3.0,13,2,3,0,7,1.0,2.0,2.0,2
25,Travel_Rarely,Sales,10,1,Marketing,2790,2,Research Director,Single,82370,1.0,13,0,6,0,3,3.0,3.0,3.0,2
25,Travel_Rarely,Research & Development,26,3,Technical Degree,2791,1,Laboratory Technician,Married,88530,1.0,22,1,3,2,1,4.0,4.0,3.0,3
22,Travel_Rarely,Research & Development,2,1,Life Sciences,2792,1,Sales Representative,Single,193310,1.0,12,1,2,0,0,2.0,4.0,3.0,3
51,Travel_Frequently,Research & Development,1,3,Life Sciences,2793,1,Sales Executive,Single,20730,3.0,14,1,4,12,8,1.0,1.0,2.0,3
34,Travel_Frequently,Human Resources,4,4,Life Sciences,2794,5,Sales Executive,Single,55620,1.0,15,0,3,0,6,1.0,3.0,3.0,3
54,Non-Travel,Research & Development,9,3,Life Sciences,2795,1,Laboratory Technician,Single,196130,2.0,17,0,5,4,4,4.0,4.0,3.0,3
24,Travel_Rarely,Research & Development,2,1,Life Sciences,2796,2,Laboratory Technician,Married,34070,0.0,13,1,4,1,2,2.0,3.0,3.0,3
34,Travel_Rarely,Sales,4,3,Marketing,2797,2,Sales Representative,Divorced,50630,6.0,12,1,2,0,0,3.0,2.0,3.0,3
37,Travel_Rarely,Sales,6,1,Technical Degree,2798,1,Laboratory Technician,Single,46390,2.0,12,2,3,1,3,3.0,4.0,3.0,3
34,Travel_Rarely,Sales,9,2,Medical,2799,2,Healthcare Representative,Single,48760,2.0,21,1,3,5,8,3.0,1.0,3.0,3
36,Travel_Frequently,Human Resources,7,3,Medical,2800,1,Research Scientist,Married,26900,0.0,11,0,1,2,8,2.0,4.0,3.0,3
36,Travel_Rarely,Research & Development,1,3,Medical,2801,2,Manufacturing Director,Divorced,175670,5.0,13,0,6,0,0,1.0,4.0,3.0,3
43,Travel_Frequently,Research & Development,3,4,Life Sciences,2802,1,Sales Executive,Married,24080,1.0,12,1,3,4,12,3.0,4.0,4.0,3
30,Travel_Frequently,Research & Development,10,3,Life Sciences,2803,3,Healthcare Representative,Divorced,28140,1.0,24,0,2,0,9,1.0,3.0,2.0,3
33,Non-Travel,Sales,7,3,Life Sciences,2804,2,Sales Executive,Married,112450,0.0,21,0,3,0,7,3.0,2.0,4.0,3
56,Travel_Rarely,Research & Development,15,3,Life Sciences,2805,2,Laboratory Technician,Married,33120,9.0,19,0,1,4,3,2.0,2.0,3.0,1
51,Travel_Rarely,Research & Development,3,2,Other,2806,2,Sales Representative,Single,190490,7.0,14,1,2,15,15,1.0,3.0,3.0,3
31,Travel_Rarely,Research & Development,2,4,Technical Degree,2807,3,Sales Executive,Married,21410,4.0,20,0,2,7,7,2.0,3.0,2.0,3
26,Travel_Rarely,Sales,17,3,Medical,2808,2,Manager,Married,57690,1.0,19,0,4,4,3,3.0,2.0,2.0,2
58,Travel_Rarely,Sales,2,2,Medical,2809,1,Research Scientist,Married,43850,1.0,13,1,2,15,6,4.0,4.0,2.0,2
19,Travel_Rarely,Research & Development,5,2,Life Sciences,2810,1,Manager,Single,53320,1.0,23,1,2,0,0,4.0,3.0,2.0,3
22,Travel_Rarely,Sales,29,4,Technical Degree,2811,1,Sales Executive,Married,46630,0.0,13,1,1,2,1,3.0,4.0,3.0,3
49,Travel_Rarely,Research & Development,2,3,Life Sciences,2812,1,Sales Executive,Married,47240,1.0,11,1,3,5,11,3.0,1.0,2.0,2
43,Travel_Frequently,Sales,2,2,Life Sciences,2813,1,Sales Executive,Single,32110,4.0,13,0,2,1,2,2.0,3.0,3.0,4
50,Travel_Frequently,Research & Development,19,4,Life Sciences,2814,2,Sales Executive,Single,53770,4.0,14,1,3,2,1,3.0,4.0,3.0,4
31,Travel_Rarely,Research & Development,15,1,Medical,2815,2,Sales Executive,Married,40660,3.0,22,0,2,2,2,2.0,3.0,3.0,2
41,Travel_Rarely,Research & Development,17,2,Other,2816,1,Manufacturing Director,Divorced,52080,3.0,11,3,2,0,7,3.0,3.0,3.0,1
26,Travel_Rarely,Research & Development,17,4,Life Sciences,2817,2,Sales Executive,Married,48770,1.0,13,1,5,5,7,3.0,3.0,3.0,4
36,Travel_Rarely,Human Resources,25,1,Human Resources,2818,2,Research Scientist,Divorced,31170,6.0,21,1,2,0,1,2.0,2.0,3.0,4
51,Travel_Frequently,Research & Development,6,3,Life Sciences,2819,1,Manager,Single,15690,2.0,11,0,2,0,3,1.0,4.0,3.0,4
39,Travel_Rarely,Research & Development,7,3,Life Sciences,2820,1,Research Scientist,Married,196580,4.0,13,1,3,5,9,4.0,3.0,4.0,4
25,Travel_Rarely,Sales,29,1,Medical,2821,3,Research Scientist,Married,30690,2.0,14,1,3,2,2,1.0,3.0,3.0,2
30,Travel_Rarely,Research & Development,21,1,Medical,2822,2,Laboratory Technician,Married,104350,0.0,11,0,5,4,7,3.0,4.0,1.0,3
32,Travel_Rarely,Research & Development,2,4,Life Sciences,2823,2,Research Director,Single,41480,7.0,15,0,0,0,4,1.0,1.0,4.0,2
45,Travel_Rarely,Research & Development,2,1,Technical Degree,2824,2,Healthcare Representative,Single,57680,5.0,23,1,4,0,3,3.0,4.0,2.0,3
38,Travel_Rarely,Research & Development,7,4,Life Sciences,2825,2,Research Director,Single,50420,3.0,16,1,4,2,2,4.0,3.0,3.0,3
30,Travel_Rarely,Sales,13,3,Marketing,2826,2,Laboratory Technician,Single,57700,1.0,16,1,2,0,4,1.0,3.0,2.0,4
32,Travel_Frequently,Sales,2,3,Marketing,2827,3,Laboratory Technician,Divorced,77560,0.0,21,0,3,0,7,4.0,4.0,4.0,3
30,Travel_Rarely,Research & Development,1,3,Medical,2828,3,Sales Executive,Divorced,103060,5.0,13,0,5,2,2,4.0,1.0,3.0,3
30,Travel_Rarely,Sales,9,3,Medical,2829,2,Research Scientist,Single,39360,0.0,11,1,3,1,2,2.0,4.0,3.0,3
41,Travel_Frequently,Sales,10,2,Medical,2830,3,Manufacturing Director,Divorced,79450,4.0,12,1,6,7,7,4.0,1.0,2.0,2
41,Travel_Rarely,Research & Development,10,4,Medical,2831,4,Research Scientist,Married,57430,2.0,12,3,2,1,4,3.0,1.0,3.0,4
19,Travel_Rarely,Research & Development,1,3,Other,2832,5,Manufacturing Director,Single,152020,1.0,18,3,2,0,0,2.0,2.0,3.0,2
40,Travel_Frequently,Research & Development,26,4,Medical,2833,2,Manufacturing Director,Divorced,54400,1.0,12,1,2,2,13,2.0,2.0,3.0,3
35,Travel_Rarely,Sales,8,1,Marketing,2834,3,Laboratory Technician,Married,37600,1.0,14,3,2,0,6,3.0,2.0,3.0,3
53,Travel_Rarely,Sales,14,2,Life Sciences,2835,5,Manufacturing Director,Married,35170,2.0,12,1,1,4,5,2.0,3.0,1.0,2
45,Travel_Rarely,Sales,1,4,Technical Degree,2836,1,Research Scientist,Divorced,25800,8.0,17,3,3,0,15,2.0,2.0,1.0,3
32,Travel_Frequently,Sales,2,2,Life Sciences,2837,1,Manufacturing Director,Single,21660,1.0,19,1,4,3,7,2.0,4.0,3.0,1
29,Non-Travel,Research & Development,10,4,Technical Degree,2838,3,Healthcare Representative,Married,58690,1.0,11,1,6,0,9,4.0,3.0,3.0,4
51,Travel_Rarely,Research & Development,1,3,Other,2839,3,Research Director,Married,80080,2.0,15,1,4,0,0,2.0,3.0,3.0,3
58,Travel_Rarely,Sales,3,3,Marketing,2840,1,Research Scientist,Married,52060,4.0,11,3,4,0,0,2.0,2.0,2.0,1
40,Travel_Rarely,Research & Development,11,2,Technical Degree,2841,4,Laboratory Technician,Married,52950,7.0,18,0,4,2,11,3.0,4.0,2.0,3
34,Travel_Frequently,Sales,24,4,Marketing,2842,2,Manufacturing Director,Married,164130,6.0,16,0,1,1,2,3.0,3.0,3.0,3
22,Travel_Rarely,Research & Development,3,3,Medical,2843,1,Laboratory Technician,Married,132690,1.0,25,1,2,2,2,3.0,4.0,3.0,3
27,Non-Travel,Research & Development,3,3,Medical,2844,1,Healthcare Representative,Divorced,27830,6.0,16,1,2,2,2,4.0,2.0,1.0,4
28,Travel_Rarely,Sales,4,4,Life Sciences,2845,2,Healthcare Representative,Married,54330,1.0,13,1,4,0,2,3.0,4.0,1.0,2
57,Travel_Rarely,Research & Development,3,3,Life Sciences,2846,2,Manufacturing Director,Divorced,20130,3.0,14,1,5,1,4,3.0,4.0,1.0,3
27,Non-Travel,Research & Development,2,3,Life Sciences,2847,1,Manufacturing Director,Divorced,139660,1.0,19,0,1,0,1,3.0,3.0,2.0,3
50,Travel_Rarely,Research & Development,4,3,Life Sciences,2848,2,Manufacturing Director,Single,43740,3.0,15,1,5,4,4,3.0,2.0,3.0,4
41,Travel_Rarely,Sales,7,4,Marketing,2849,4,Laboratory Technician,Divorced,68420,4.0,12,1,3,1,8,1.0,3.0,3.0,3
30,Travel_Rarely,Human Resources,1,4,Human Resources,2850,1,Manager,Married,174260,2.0,12,1,0,7,4,2.0,4.0,3.0,2
38,Travel_Rarely,Sales,1,1,Medical,2851,2,Laboratory Technician,Single,176030,4.0,16,0,0,0,7,1.0,4.0,4.0,2
32,Travel_Rarely,Research & Development,20,3,Medical,2852,1,Manufacturing Director,Single,45810,3.0,14,1,3,1,4,3.0,3.0,3.0,3
27,Travel_Rarely,Research & Development,5,4,Medical,2853,2,Healthcare Representative,Married,47350,0.0,13,0,2,1,1,3.0,2.0,2.0,3
19,Travel_Frequently,Research & Development,10,2,Life Sciences,2854,2,Healthcare Representative,Single,41870,0.0,22,1,4,0,0,3.0,1.0,4.0,3
36,Travel_Frequently,Sales,25,3,Marketing,2855,2,Research Director,Single,55050,4.0,21,2,3,7,2,4.0,2.0,2.0,3
30,Non-Travel,Sales,1,3,Medical,2856,1,Sales Executive,Divorced,54700,1.0,18,1,2,6,10,3.0,1.0,3.0,3
45,Travel_Rarely,Research & Development,24,2,Medical,2857,2,Sales Executive,Divorced,54760,4.0,13,1,3,0,3,3.0,1.0,4.0,3
56,Travel_Rarely,Research & Development,4,3,Life Sciences,2858,4,Manager,Divorced,25870,4.0,12,0,2,2,2,3.0,1.0,3.0,2
33,Travel_Rarely,Research & Development,2,2,Medical,2859,1,Sales Executive,Single,24400,0.0,18,3,4,0,2,3.0,4.0,4.0,3
19,Travel_Rarely,Research & Development,8,2,Life Sciences,2860,2,Sales Executive,Single,159720,1.0,21,0,2,1,0,2.0,4.0,2.0,3
